Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.,Revertendo comprimento para {0} para &#39;{1}&#39; em &#39;{2}&#39;. Definir o comprimento como {3} causará o truncamento dos dados.,
Review,Reveja,
Review Level,Nível de revisão,
Review Levels,Revisar Níveis,
Review Points,Pontos de revisão,
Reviews,Rever,
Revoke,Revogar,
Revoked,Revogado,
Rich Text,Rich Text,
Right,Direita,
Robots.txt,Robots.txt,
Role,Função,
Role Name,Nome da Função,
Role Permission for Page and Report,Permissão de Função para Página e Relatório,
Role Permissions,Permissões da Função,
Role Permissions Manager,Gestor de Permissões por Função,
Role Profile,Perfil de Função,
Role and Level,Função e Nível,
Roles,Funções,
Roles & Permissions,Funções e permissões,
Roles Assigned,Funções Atribuídas,
Roles HTML,Funções HTML,
Roles Html,Funções HTML,
Roles can be set for users from their User page.,As funções podem ser definidas para os usuários através de sua página de Usuário.,
Root {0} cannot be deleted,Root {0} não pode ser excluído,
Round Robin,Robin Redondo,
Route,Rota,
Route History,História da rota,
Route Redirects,Redirecionamentos de rota,
Row,Linha,
Row #,Linha #,
Row #{0}:,Linha # {0}:,
Row Index,Índice de linhas,
Row Name,Nome da Linha,
Row Number,Número da linha,
Row Values Changed,Valores das Linhas Mudaram,
Row {0},Linha {0},
Row {0}: Not allowed to disable Mandatory for standard fields,Linha {0}: Não é permitido desativar Obrigatório para campos padrão,
Row {0}: Not allowed to enable Allow on Submit for standard fields,Linha {0}: Não é permitido habilitar Permitir ao Enviar para campos padrão,
Rows Added,Linhas Adicionadas,
Rows Removed,Linhas Excluídas,
Rule,Regra,
Rule Conditions,Condições da regra,
Rule Name,Nome da regra,
Rules defining transition of state in the workflow.,Regras que definem a transição de status no fluxo de trabalho.,
"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Regras de como os status são alterados, como o próximo status e que função terá permissão para mudar de status, etc",
Rules with higher priority number will be applied first.,Regras com número de prioridade mais alta serão aplicadas primeiro.,
Run Jobs only Daily if Inactive For (Days),Executar trabalhos apenas diariamente se inativo por (dias),
Run scheduled jobs only if checked,As tarefas agendadas somente serão executadas se a opção estiver marcada,
S3 Backup Settings,Configurações de Backup S3,
S3 Backup complete!,S3 Backup completo!,
S3 Bucket Details,Detalhes do balde S3,
SMS,SMS,
SMS Gateway URL,URL de Gateway para SMS,
SMS Parameter,Parâmetro de SMS,
SMS Settings,Configurações de SMS,
SMS was not sent. Please contact Administrator.,O SMS não foi enviado. Entre em contato com o administrador.,
SMTP Settings for outgoing emails,Configurações de SMTP para envio de emails,
"SQL Conditions. Example: status=""Open""","Condições SQL. Exemplo: status=""Open""",
SSL/TLS Mode,Modo SSL / TLS,
Sales Manager,Gerente de Vendas,
Sales Master Manager,Gerente de Cadastros de Vendas,
Sales User,Usuário de Vendas,
Salesforce,Salesforce,
Salutation,Saudação,
Same Field is entered more than once,O mesmo campo foi inserido mais de uma vez,
Sample,Amostra,
Saturday,Sábado,
Save,Salvar,
Save Anyway,Salvar assim mesmo,
Save As,Salvar como,
Save Customizations,Salvar personalizações,
Save Filter,Salvar filtro,
Save Report,Salvar o relatorio,
Save filters,Salvar filtros,
Saved,Salvo,
Saving,Salvando,Freeze message while saving a document
Saving...,Salvando ...,
Scan the QR Code and enter the resulting code displayed.,Digitalize o Código QR e insira o código resultante exibido.,
Scheduled,Programado,
Scheduled Job,Trabalho agendado,
Scheduled Job Log,Registro de trabalho agendado,
Scheduled Job Type,Tipo de trabalho agendado,
Scheduled To Send,Programado para enviar,
Scheduled execution for script {0} has updated,A execução agendada para o script {0} foi atualizada,
Scheduled to send,Programado para enviar,
Scheduler Event,Evento Scheduler,
Scheduler Inactive,Agendador inativo,
Scheduler is inactive. Cannot import data.,O agendador está inativo. Não é possível importar dados.,
Scope,Scope,
Scopes,Scopes,
Script,Script,
Script Manager,Gerenciador de scripts,
Script Report,Relatório Script,
Script Type,Tipo de Script,
Script to attach to all web pages.,Script para anexar a todas as páginas web.,
Search,Buscar,
Search Bar,Barra de pesquisa,
Search Fields,Campos de Pesquisa,
Search Help,Procure Ajuda,
Search Priorities,Prioridades de pesquisa,
Search by filename or extension,Pesquisar por nome de arquivo ou extensão,
Search field {0} is not valid,Campo de pesquisa {0} não é válido,
Search for anything,Procurar por qualquer coisa,
Search in a document type,Pesquisar em um tipo de documento,
Search or type a command ({0}),Pesquise ou digite o comando ({0}),
Search results for,Buscar resultados para,
Search...,Pesquisa...,
Searching ...,Procurando ...,
Section,Seção,
Section Break,Quebra de seção,
Section Heading,Cabeçalho da Seção,
Security Settings,Configurações de Segurança,
See all past reports.,Veja todos os relatórios anteriores.,
See on Website,Veja no Site,
See the document at {0},Veja o documento em {0},
Seen,Visto,
Seen By,Visto por,
Seen By Table,Visto por tabela,
Select,Selecionar,
Select All,Selecionar Tudo,
Select Attachments,Selecione os Anexos,
Select Child Table,Selecionar tabela infantil,
Select Column,Selecione a coluna,
Select Columns,Selecionar Colunas,
Select Dashboard,Selecionar Dashboard,
Select Date Range,Selecionar período,
Select DocType,Selecione DocType,
Select Doctype,Selecione o DocType,
Select Document Type,Selecione o Tipo de Documento,
Select Document Type or Role to start.,Selecione o Tipo de Documento ou Função para começar.,
Select Document Types to set which User Permissions are used to limit access.,Selecione os tipos de documentos para definir quais as permissões de usuário são usados para limitar o acesso.,
Select Field,Selecione o campo,
Select Field...,Selecionar campo ...,
Select Fields,Selecione os campos,
Select Fields To Insert,Selecione os campos para inserir,
Select Fields To Update,Selecione os campos para atualizar,
Select Filters,Selecione Filtros,
Select From Date,Selecione a partir da data,
Select Google Calendar to which event should be synced.,Selecione Google Agenda com o qual o evento deve ser sincronizado.,
Select Google Contacts to which contact should be synced.,Selecione Contatos do Google aos quais o contato deve ser sincronizado.,
Select Group By...,Selecione Agrupar por ...,
Select Language,Selecione o idioma,
Select Mandatory,Selecione Obrigatório,
Select Module,Selecione o Módulo,
Select Print Format,Selecione o Formato de Impressão,
Select Print Format to Edit,Selecione um formato de impressão para editar,
Select Table Columns for {0},Selecionar colunas de tabela para {0},
Select Transaction,Selecione a Transação,
Select a Brand Image first.,Selecione o Logo da Marca primeiro.,
Select a DocType to make a new format,Selecione um tipo de documento para fazer um novo formato,
Select a valid Sender Field for creating documents from Email,Selecione um campo de remetente válido para criar documentos de e-mail,
Select a valid Subject field for creating documents from Email,Selecione um campo de Assunto válido para criar documentos de e-mail,
Select an existing format to edit or start a new format.,Escolha um formato existente para editar ou iniciar um novo formato.,
Select an image of approx width 150px with a transparent background for best results.,Selecione uma imagem de aproximadamente 150px de largura com um fundo transparente para melhores resultados.,
Select atleast 1 record for printing,Selecione pelo menos 1 registro para impressão,
Select atleast 2 actions,Selecione pelo menos 2 ações,
Select list item,Selecione o item da lista,Description of a list view shortcut
Select multiple list items,Selecione vários itens da lista,Description of a list view shortcut
Select or drag across time slots to create a new event.,Selecione ou arraste intervalos de tempo para criar um novo evento.,
Select records for assignment,Seleciona registros para a atribuição,
Select the label after which you want to insert new field.,Selecione a etiqueta após a qual você deseja inserir um novo campo.,
Select {0},Selecione {0},
Self approval is not allowed,Auto-aprovação não é permitida,
Send,Enviar,
Send After,Envie Depois,
Send Alert On,Enviar Alerta,
Send Email Alert,Enviar alerta de email,
Send Email Print Attachments as PDF (Recommended),Enviar anexos de email em PDF (Recomendado),
Send Email for Successful Backup,Enviar email para backup bem-sucedido,
Send Email for Successful backup,Enviar email para backup bem-sucedido,
Send Me A Copy of Outgoing Emails,Envie-me uma cópia dos e-mails de saída,
Send Notification To,Enviar Notificação para,
Send Notification to,Enviar Notificação para,
Send Notifications For Documents Followed By Me,Enviar notificações para documentos seguidos por mim,
Send Notifications For Email Threads,Enviar notificações para tópicos de email,
Send Notifications To,Enviar Notificações para,
Send Now,Enviar agora,
Send Print as PDF,Enviar impressão como PDF,
Send Read Receipt,Enviar Confirmação de Leitura,
Send System Notification,Enviar Notificação do Sistema,
Send To All Assignees,Enviar para todos os cessionários,
Send Unsubscribe Link,Enviar link para cancelar inscrição,
Send Welcome Email,Enviar email de boas-vindas,
Send alert if date matches this field's value,Enviar alerta se a data corresponde valor deste campo,
Send alert if this field's value changes,Enviar alerta se muda o valor desse campo,
Send an email reminder in the morning,Enviar um email lembrete na parte da manhã,
Send days before or after the reference date,Enviar dias antes ou depois da data de referência,
Send enquiries to this email address,Envie perguntas para este endereço de email,
Send me a copy,Envie-me uma Cópia,
Send only if there is any data,Envie somente se houver quaisquer dados,
Send unsubscribe message in email,Enviar mensagem de cancelamento de inscrição no e-mail,
Sender,Remetente,
Sender Email,E-mail do remetente,
Sender Field should have Email in options,O campo do remetente deve ter e-mail nas opções,
Sendgrid,Sendgrid,
Sending,Enviando,
Sent,Enviado,
Sent Read Receipt,Enviar Confirmação de Leitura,
Sent or Received,Enviados ou recebidos,
Sent/Received Email,E-mail enviado / recebido,
Separator,Separador,
Series List for this Transaction,Lista de séries para esta transação,
Series {0} already used in {1},Série {0} já usado em {1},
